Name,Polygon_Unit_ID,Sampling_Unit,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Lat,Long,Date,Time,Scale,source,photo,brightness
DTR_20_X3580_Y42,DTR_20,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.471039,-119.63944,2011_07_1049,2143,7_5m,AVIRIS_r22,na,1323.77
DTR_20_X3577_Y55,DTR_20,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.47017,-119.6398,2011_07_1274,2143,7_5m,AVIRIS_r22,na,1454.32
DTR_27_X3618_Y80,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.46839,-119.63652,2011_07_2078,2143,7_5m,AVIRIS_r22,na,893.045
DTR_9_X4022_Y90,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466803,-119.60361,2011_07_4140,2143,7_5m,AVIRIS_r22,na,914.205
DTR_27_X3620_Y76,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468656,-119.63635,2011_07_2041,2143,7_5m,AVIRIS_r22,na,923.612
DTR_27_X3617_Y79,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.46846,-119.6366,2011_07_2065,2143,7_5m,AVIRIS_r22,na,932.317
DTR_27_X3620_Y80,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468386,-119.63636,2011_07_2080,2143,7_5m,AVIRIS_r22,na,949.089
DTR_27_X3618_Y82,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468253,-119.63644,2011_07_2100,2143,7_5m,AVIRIS_r22,na,958.558
DTR_27_X3623_Y80,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468379,-119.63611,2011_07_2083,2143,7_5m,AVIRIS_r22,na,960.268
DTR_9_X4022_Y93,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466598,-119.60354,2011_07_4155,2143,7_5m,AVIRIS_r22,na,961.228
DTR_9_X4024_Y89,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466882,-119.60402,2011_07_4135,2143,7_5m,AVIRIS_r22,na,963.621
DTR_27_X3620_Y83,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468183,-119.63637,2011_07_2105,2143,7_5m,AVIRIS_r22,na,972.317
DTR_9_X4022_Y88,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466938,-119.60361,2011_07_4125,2143,7_5m,AVIRIS_r22,na,974.942
DTR_9_X4022_Y95,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466466,-119.60363,2011_07_4160,2143,7_5m,AVIRIS_r22,na,978.487
DTR_9_X4022_Y94,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466533,-119.60362,2011_07_4158,2143,7_5m,AVIRIS_r22,na,978.487
DTR_9_X4021_Y89,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.466871,-119.60361,2011_07_4132,2143,7_5m,AVIRIS_r22,na,979.893
DTR_9_X4017_Y87,DTR_9,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.467017,-119.60401,2011_07_4112,2143,7_5m,AVIRIS_r22,na,986.188
DTR_27_X3622_Y75,DTR_27,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,ARGL,34.468719,-119.63618,2011_07_2038,2143,7_5m,AVIRIS_r22,na,998.915
sport_turf_n1_X1018_Y798,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417543,-119.84893,2011_07_19,2130,7_5m,AVIRIS_r21,na,356.094
sport_turf_n1_X1018_Y802,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417273,-119.84894,2011_07_19,2130,7_5m,AVIRIS_r21,na,361.076
sport_turf_n1_X1009_Y801,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417359,-119.84967,2011_07_19,2130,7_5m,AVIRIS_r21,na,376.308
sport_turf_n1_X1013_Y800,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417419,-119.84934,2011_07_19,2130,7_5m,AVIRIS_r21,na,386.259
sport_turf_n1_X1010_Y803,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417222,-119.84959,2011_07_19,2130,7_5m,AVIRIS_r21,na,388.71
sport_turf_n1_X1013_Y799,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417486,-119.84934,2011_07_19,2130,7_5m,AVIRIS_r21,na,389.29
sport_turf_n1_X1018_Y804,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417138,-119.84894,2011_07_19,2130,7_5m,AVIRIS_r21,na,395.527
sport_turf_n1_X1014_Y803,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417214,-119.84926,2011_07_19,2130,7_5m,AVIRIS_r21,na,401.54
artificial_turf_X734_Y212,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417406,-119.84885,2011_07_19,2117,7_5m,AVIRIS_r20,na,409.746
artificial_turf_X726_Y210,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417558,-119.8495,2011_07_19,2117,7_5m,AVIRIS_r20,na,420.045
sport_turf_n1_X1014_Y799,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417484,-119.84925,2011_07_19,2130,7_5m,AVIRIS_r21,na,420.911
artificial_turf_X734_Y210,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417541,-119.84884,2011_07_19,2117,7_5m,AVIRIS_r20,na,421.179
artificial_turf_X732_Y211,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417478,-119.84901,2011_07_19,2117,7_5m,AVIRIS_r20,na,439.036
artificial_turf_X733_Y213,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.41734,-119.84893,2011_07_19,2117,7_5m,AVIRIS_r20,na,439.5
artificial_turf_X725_Y213,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417357,-119.84959,2011_07_19,2117,7_5m,AVIRIS_r20,na,444.411
artificial_turf_X721_Y211,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417501,-119.84991,2011_07_19,2117,7_5m,AVIRIS_r20,na,444.808
artificial_turf_X732_Y210,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417545,-119.84901,2011_07_19,2117,7_5m,AVIRIS_r20,na,451.397
sport_turf_n1_X1015_Y804,sport_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417144,-119.84919,2011_07_19,2130,7_5m,AVIRIS_r21,na,461.165
artificial_turf_X722_Y213,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417364,-119.84983,2011_07_19,2117,7_5m,AVIRIS_r20,na,469.183
artificial_turf_X730_Y213,artificial_turf,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.417347,-119.84918,2011_07_19,2117,7_5m,AVIRIS_r20,na,509.321
artificial_turf_2_X728_Y697,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424971,-119.87231,2011_07_19,2130,7_5m,AVIRIS_r21,na,534.496
football_turf_n1_X2610_Y348,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404185,-119.69635,2011_07_19,2117,7_5m,AVIRIS_r20,na,640.732
football_turf_n1_X2611_Y348,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404183,-119.69627,2011_07_19,2117,7_5m,AVIRIS_r20,na,651.643
artificial_turf_2_X739_Y697,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424948,-119.87141,2011_07_19,2130,7_5m,AVIRIS_r21,na,652.125
artificial_turf_2_X729_Y697,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424969,-119.87222,2011_07_19,2130,7_5m,AVIRIS_r21,na,652.853
artificial_turf_2_X735_Y696,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.425024,-119.87173,2011_07_19,2130,7_5m,AVIRIS_r21,na,656.951
artificial_turf_2_X738_Y698,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424883,-119.87149,2011_07_19,2130,7_5m,AVIRIS_r21,na,657.545
artificial_turf_2_X733_Y699,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424826,-119.8719,2011_07_19,2130,7_5m,AVIRIS_r21,na,659.433
artificial_turf_2_X737_Y699,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424818,-119.87158,2011_07_19,2130,7_5m,AVIRIS_r21,na,661.036
football_turf_n1_X2612_Y349,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404111,-119.69611,2011_07_19,2117,7_5m,AVIRIS_r20,na,661.228
artificial_turf_2_X730_Y695,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.425102,-119.87214,2011_07_19,2130,7_5m,AVIRIS_r21,na,663.406
football_turf_n1_X2617_Y347,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404237,-119.69577,2011_07_19,2117,7_5m,AVIRIS_r20,na,714.522
football_turf_n1_X2618_Y345,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.40437,-119.69569,2011_07_19,2117,7_5m,AVIRIS_r20,na,718.371
football_turf_n1_X2614_Y345,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404379,-119.69601,2011_07_19,2117,7_5m,AVIRIS_r20,na,719.871
football_turf_n1_X2616_Y345,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404374,-119.69585,2011_07_19,2117,7_5m,AVIRIS_r20,na,725.92
artificial_turf_2_X732_Y698,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.424896,-119.87198,2011_07_19,2130,7_5m,AVIRIS_r21,na,732.295
football_turf_n1_X2614_Y348,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404176,-119.69602,2011_07_19,2117,7_5m,AVIRIS_r20,na,771.415
artificial_turf_2_X733_Y696,artificial_turf_2,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.425029,-119.87189,2011_07_19,2130,7_5m,AVIRIS_r21,na,775.839
football_turf_n1_X2615_Y346,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404309,-119.69593,2011_07_19,2117,7_5m,AVIRIS_r20,na,811.661
football_turf_n1_X2616_Y343,football_turf_n1,polygon,impervious,turf,other,plastic/asphalt,na,turf,ARTIFICIAL_TURF,34.404507,-119.69576,2011_07_19,2117,7_5m,AVIRIS_r20,na,977.098
muakye.002-,CathedralOaks_GlennAnnie,polygon,pervious,SOIL,gravel,asphalt,new,soil,ASPHALT_GRAVEL,34.4408,-119.8745,2001_05_29,19,field,asd,none,519.416
muakye.005-,CathedralOaks_GlennAnnie,polygon,pervious,SOIL,gravel,asphalt,new,soil,ASPHALT_GRAVEL,34.4408,-119.8745,2001_05_29,19,field,asd,none,550.943
muakye.004-,CathedralOaks_GlennAnnie,polygon,pervious,SOIL,gravel,asphalt,new,soil,ASPHALT_GRAVEL,34.4408,-119.8745,2001_05_29,19,field,asd,none,564.676
muakye.003-,CathedralOaks_GlennAnnie,polygon,pervious,SOIL,gravel,asphalt,new,soil,ASPHALT_GRAVEL,34.4408,-119.8745,2001_05_29,19,field,asd,none,580.499
muakye.001-,CathedralOaks_GlennAnnie,polygon,pervious,SOIL,gravel,asphalt,new,soil,ASPHALT_GRAVEL,34.4408,-119.8745,2001_05_29,19,field,asd,none,736.63
pptkmf.003-,Vons_Lot,polygon,impervious,paved,parking_lot,seal-crete,new,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00705.jpg,1002.84
asphalt_sports_field_n1_X1417_Y356,asphalt_sports_field_n1,polygon,impervious,paved,asphalt,sports_field,mountain_view,paved,ASPHALT_PARKING_LOT,34.454563,-119.81669,2011_07_11037,2143,7_5m,AVIRIS_r22,na,1029.67
asphalt_sport_surface_3_X2538_Y283,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408732,-119.70204,2011_07_19,2117,7_5m,AVIRIS_r20,na,1033
asphalt_sports_field_n1_X1422_Y352,asphalt_sports_field_n1,polygon,impervious,paved,asphalt,sports_field,mountain_view,paved,ASPHALT_PARKING_LOT,34.454823,-119.81627,2011_07_11023,2143,7_5m,AVIRIS_r22,na,1035.34
pptkmf.004-,Vons_Lot,polygon,impervious,paved,parking_lot,seal-crete,new,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00705.jpg,1037.48
ppaeop.007-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00703.jpg,1043.76
asphalt_sport_surface_3_X2539_Y282,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408798,-119.70196,2011_07_19,2117,7_5m,AVIRIS_r20,na,1047.16
ppaemf.009-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1083
asphalt_sports_field_n1_X1423_Y351,asphalt_sports_field_n1,polygon,impervious,paved,asphalt,sports_field,mountain_view,paved,ASPHALT_PARKING_LOT,34.454886,-119.8161,2011_07_11017,2143,7_5m,AVIRIS_r22,na,1096.41
ppaemf.010-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1099.61
ppaemf.002-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00688.jpg,1100.84
ppaemf.004-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00688.jpg,1109.29
ppaemf.001-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00688.jpg,1115.33
asphalt_sport_surface_3_X2536_Y289,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408332,-119.70222,2011_07_19,2117,7_5m,AVIRIS_r20,na,1117.1
ppaemf.005-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00688.jpg,1143.6
asphalt_sport_surface_3_X2531_Y285,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408613,-119.70261,2011_07_19,2117,7_5m,AVIRIS_r20,na,1147.38
ppaemf.003-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00688.jpg,1150.78
asphalt_sport_surface_3_X2535_Y289,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408334,-119.7023,2011_07_19,2117,7_5m,AVIRIS_r20,na,1166.75
asphalt_sport_surface_3_X2532_Y284,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408678,-119.70253,2011_07_19,2117,7_5m,AVIRIS_r20,na,1170.96
baskbetall_asphalt_field_n2_X1016_Y366,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446722,-119.84799,2011_07_19,2130,7_5m,AVIRIS_r21,na,1208.32
asphalt_parking_lot_n1_X2162_Y387,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450872,-119.75603,2011_07_11098,2143,7_5m,AVIRIS_r22,na,1216.97
ppokyx.001-,Vons_Lot,polygon,impervious,paved,parking_lot,oil,new,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00711.jpg,1217.92
ppaemf.007-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1224.84
ppaemf.011-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1229.16
ppaemf.008-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1235.63
asphalt_parking_lot_n1_X2163_Y386,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450937,-119.75595,2011_07_11095,2143,7_5m,AVIRIS_r22,na,1241.42
baskbetall_asphalt_field_n2_X1022_Y363,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446912,-119.8475,2011_07_19,2130,7_5m,AVIRIS_r21,na,1261.73
baskbetall_asphalt_field_n2_X1017_Y363,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446923,-119.8479,2011_07_19,2130,7_5m,AVIRIS_r21,na,1277.21
asphalt_sport_surface_3_X2532_Y283,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408746,-119.70253,2011_07_19,2117,7_5m,AVIRIS_r20,na,1281.85
baskbetall_asphalt_field_n2_X1018_Y362,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446988,-119.84782,2011_07_19,2130,7_5m,AVIRIS_r21,na,1282.84
baskbetall_asphalt_field_n2_X1018_Y361,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.447056,-119.84782,2011_07_19,2130,7_5m,AVIRIS_r21,na,1282.86
baskbetall_asphalt_field_n2_X1018_Y365,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446786,-119.84783,2011_07_19,2130,7_5m,AVIRIS_r21,na,1284.39
ppaemf.006-,Vons_Lot,polygon,impervious,paved,parking_lot,asphalt,old,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00690.jpg,1292.88
baskbetall_asphalt_field_n2_X1019_Y362,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.446986,-119.84774,2011_07_19,2130,7_5m,AVIRIS_r21,na,1294.42
baskbetall_asphalt_field_n2_X1019_Y361,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.447054,-119.84774,2011_07_19,2130,7_5m,AVIRIS_r21,na,1300.61
baskbetall_asphalt_field_n2_X1023_Y360,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.447113,-119.84741,2011_07_19,2130,7_5m,AVIRIS_r21,na,1307.04
baskbetall_asphalt_field_n2_X1021_Y360,basketball_asphalt_field_n2,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.447117,-119.84757,2011_07_19,2130,7_5m,AVIRIS_r21,na,1326.52
asphalt_parking_lot_n1_X2164_Y390,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450665,-119.75588,2011_07_11121,2143,7_5m,AVIRIS_r22,na,1342.51
basketball_asphalt_field_n1_X1161_Y307,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450401,-119.83602,2011_07_19,2130,7_5m,AVIRIS_r21,na,1344.41
asphalt_parking_lot_n1_X2161_Y390,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450671,-119.75612,2011_07_11118,2143,7_5m,AVIRIS_r22,na,1367.01
basketball_asphalt_field_n1_X1153_Y306,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450486,-119.83667,2011_07_19,2130,7_5m,AVIRIS_r21,na,1385.74
asphalt_parking_lot_n1_X2166_Y387,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450863,-119.75571,2011_07_11102,2143,7_5m,AVIRIS_r22,na,1386.61
asphalt_sport_surface_3_X2529_Y284,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408685,-119.70278,2011_07_19,2117,7_5m,AVIRIS_r20,na,1402.98
asphalt_parking_lot_n1_X2164_Y387,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450867,-119.75587,2011_07_11100,2143,7_5m,AVIRIS_r22,na,1429.13
basketball_asphalt_field_n1_X1151_Y306,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.45049,-119.83683,2011_07_19,2130,7_5m,AVIRIS_r21,na,1442.77
ppokyx.002-,Vons_Lot,polygon,impervious,paved,parking_lot,oil,new,paved,ASPHALT_PARKING_LOT,34.4419,-119.8315,2001_05_23,20,field,asd,dsc00711.jpg,1443.21
basketball_asphalt_field_n1_X1153_Y310,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450215,-119.83668,2011_07_19,2130,7_5m,AVIRIS_r21,na,1444.65
asphalt_sport_surface_3_X2534_Y283,asphalt_sport_surface_3,polygon,impervious,paved,sport_surface,asphalt,sport_surface,paved,ASPHALT_PARKING_LOT,34.408741,-119.70237,2011_07_19,2117,7_5m,AVIRIS_r20,na,1454.64
basketball_asphalt_field_n1_X1159_Y306,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450473,-119.83618,2011_07_19,2130,7_5m,AVIRIS_r21,na,1454.94
asphalt_parking_lot_n1_X2160_Y390,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450673,-119.7562,2011_07_11117,2143,7_5m,AVIRIS_r22,na,1455.38
asphalt_parking_lot_n1_X2165_Y392,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450527,-119.7558,2011_07_11136,2143,7_5m,AVIRIS_r22,na,1548.08
basketball_asphalt_field_n1_X1154_Y307,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450416,-119.83659,2011_07_19,2130,7_5m,AVIRIS_r21,na,1562.63
asphalt_sports_field_n2_X2181_Y404,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449682,-119.75453,2011_07_11158,2143,7_5m,AVIRIS_r22,na,1566.66
asphalt_parking_lot_n1_X2164_Y391,asphalt_parking_lot_n1,polygon,impervious,paved,parking_lot,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.450595,-119.7558,2011_07_11128,2143,7_5m,AVIRIS_r22,na,1576.38
asphalt_sports_field_n2_X2176_Y407,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449491,-119.75495,2011_07_11180,2143,7_5m,AVIRIS_r22,na,1592.08
asphalt_sports_field_n2_X2176_Y404,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449693,-119.75494,2011_07_11153,2143,7_5m,AVIRIS_r22,na,1606.21
asphalt_sports_field_n2_X2180_Y403,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449752,-119.75461,2011_07_11148,2143,7_5m,AVIRIS_r22,na,1607.35
asphalt_sports_field_n2_X2183_Y406,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449543,-119.75437,2011_07_11178,2143,7_5m,AVIRIS_r22,na,1609.4
asphalt_sports_field_n2_X2181_Y405,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449615,-119.75453,2011_07_11167,2143,7_5m,AVIRIS_r22,na,1610.03
asphalt_sports_field_n2_X2175_Y406,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.44956,-119.75502,2011_07_11170,2143,7_5m,AVIRIS_r22,na,1612.85
asphalt_sports_field_n2_X2178_Y405,asphalt_sports_field_n2,polygon,impervious,paved,sports_field,asphalt,la_colina,paved,ASPHALT_PARKING_LOT,34.449621,-119.75478,2011_07_11164,2143,7_5m,AVIRIS_r22,na,1636.8
basketball_asphalt_field_n1_X1156_Y309,basketball_asphalt_field_n1,polygon,impervious,paved,parking_lot,asphalt,unknown,paved,ASPHALT_PARKING_LOT,34.450277,-119.83643,2011_07_19,2130,7_5m,AVIRIS_r21,na,1672.98
